@relation data
@attribute Feature_0 numeric
@attribute Feature_1 numeric
@attribute Feature_2 numeric
@attribute Feature_3 numeric
@attribute Feature_4 numeric
@attribute Feature_5 numeric
@attribute Feature_6 numeric
@attribute Feature_7 numeric
@attribute Feature_8 numeric
@attribute Feature_9 numeric
@attribute Feature_10 numeric
@attribute Feature_11 numeric
@attribute Feature_12 numeric
@attribute Feature_13 numeric
@attribute Feature_14 numeric
@attribute class {0,1}
@data
0.339207,4.0,10.0,3.0,11.8517,2.0,6.0,8.0,8.0,10.0,11.0,15.0,57.0,88.0,119.0,0
4.42044,4.0,3.0,2.0,10.1929,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,132.0,0
29.645,12.0,138.0,366.0,16.8069,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
14.0748,5.0,3.0,8.0,10.4129,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,133.0,0
16.8755,5.0,1.0,2.0,10.1017,14.0,14.0,17.0,20.0,21.0,27.0,28.0,37.0,55.0,132.0,0
61.8511,12.0,1.0,256.0,10.481,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
64.8723,6.0,1.0,12.0,10.1856,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
92.8281,6.0,1.0,18.0,10.2779,10.0,14.0,19.0,20.0,21.0,27.0,28.0,38.0,55.0,131.0,0
124.206,8.0,62.0,284.0,11.9944,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
129.834,7.0,7.0,104.0,11.4176,6.0,6.0,10.0,21.0,21.0,27.0,28.0,40.0,58.0,129.0,0
156.39,8.0,1.0,1.0,10.0093,6.0,6.0,10.0,21.0,21.0,27.0,28.0,40.0,58.0,129.0,0
260.679,9.0,14.0,456.0,11.6639,5.0,6.0,7.0,21.0,21.0,25.0,28.0,40.0,61.0,128.0,0
227.768,10.0,8.0,1375.0,13.0754,14.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
227.768,8.0,2.0,292.0,0.0,5.0,5.0,7.0,9.0,11.0,11.0,16.0,57.0,89.0,117.0,0
471.978,12.0,28.0,4012.0,12.9573,14.0,14.0,17.0,20.0,21.0,27.0,28.0,37.0,55.0,132.0,0
468.199,9.0,1.0,141.0,0.0,5.0,5.0,7.0,9.0,11.0,11.0,16.0,57.0,89.0,117.0,0
881.36,12.0,1.0,1130.0,10.5482,1.0,1.0,6.0,7.0,21.0,22.0,28.0,40.0,67.0,128.0,0
1078.06,12.0,19.0,2888.0,13.7753,5.0,6.0,17.0,21.0,21.0,27.0,28.0,39.0,58.0,130.0,0
5.51021,9.0,26684.0,830.0,43.1312,13.0,14.0,14.0,20.0,22.0,27.0,28.0,37.0,55.0,134.0,0
0.0925113,2.0,1.0,2.0,10.5719,3.0,5.0,5.0,6.0,7.0,26.0,28.0,29.0,52.0,132.0,0
0.154185,3.0,6.0,27.0,12.9508,4.0,5.0,6.0,6.0,6.0,25.0,28.0,29.0,52.0,131.0,0
2.03616,4.0,51.0,5.0,12.772,1.0,1.0,3.0,6.0,6.0,21.0,28.0,29.0,51.0,132.0,0
0.277533,3.0,1.0,6.0,11.5038,4.0,5.0,6.0,6.0,6.0,25.0,28.0,29.0,53.0,131.0,0
0.43172,3.0,2.0,5.0,10.8333,5.0,5.0,5.0,6.0,6.0,26.0,28.0,29.0,52.0,131.0,0
1.66567,3.0,1.0,2.0,10.0167,5.0,5.0,5.0,6.0,6.0,26.0,28.0,29.0,52.0,131.0,0
2.80875,3.0,2.0,92.0,11.2515,1.0,1.0,1.0,1.0,1.0,2.0,7.0,31.0,51.0,128.0,0
16.0569,2.0,1.0,1.0,10.1815,13.0,14.0,14.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
17.0127,2.0,3.0,1.0,10.2327,13.0,14.0,14.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
18.5012,3.0,12.0,1.0,10.5274,13.0,14.0,15.0,20.0,21.0,27.0,28.0,37.0,55.0,134.0,0
13.0821,11.0,16.0,1348.0,13.2597,3.0,3.0,3.0,3.0,3.0,8.0,10.0,31.0,73.0,98.0,0
37.9499,11.0,1.0,1088.0,11.49,3.0,3.0,3.0,3.0,3.0,8.0,10.0,31.0,73.0,98.0,0
537.22,12.0,1.0,10634.0,11.1737,3.0,3.0,3.0,3.0,3.0,8.0,10.0,31.0,72.0,98.0,0
1.75827,11.0,5.0,82.0,11.8773,3.0,4.0,5.0,12.0,24.0,31.0,35.0,43.0,57.0,88.0,0
0.123348,4.0,198.0,3.0,17.8143,2.0,9.0,17.0,21.0,25.0,30.0,35.0,45.0,53.0,88.0,0
0.215859,5.0,60.0,24.0,20.1365,10.0,11.0,14.0,21.0,26.0,29.0,40.0,45.0,50.0,88.0,0
0.43172,4.0,39.0,6.0,13.3544,2.0,7.0,12.0,14.0,23.0,26.0,39.0,45.0,50.0,88.0,0
0.154185,4.0,18.0,3.0,16.9939,10.0,11.0,15.0,21.0,26.0,29.0,40.0,45.0,52.0,88.0,0
0.123348,6.0,29.0,38.0,17.8716,5.0,7.0,9.0,22.0,25.0,32.0,35.0,42.0,55.0,88.0,0
2.37596,6.0,2162.0,38.0,18.5836,9.0,11.0,13.0,20.0,24.0,29.0,40.0,45.0,50.0,88.0,0
0.43172,6.0,64.0,505.0,15.8283,6.0,7.0,11.0,20.0,25.0,32.0,35.0,45.0,54.0,88.0,0
0.0925113,3.0,10.0,11.0,15.4728,6.0,7.0,10.0,22.0,25.0,32.0,35.0,45.0,55.0,88.0,0
0.123348,2.0,1.0,1.0,10.3524,9.0,11.0,13.0,20.0,23.0,29.0,39.0,45.0,49.0,88.0,0
0.123348,4.0,1.0,1.0,10.2881,1.0,2.0,2.0,2.0,7.0,10.0,32.0,42.0,49.0,89.0,0
0.123348,5.0,1.0,3.0,13.2223,3.0,3.0,4.0,11.0,22.0,31.0,35.0,43.0,57.0,88.0,0
0.154185,3.0,5.0,1.0,10.3556,1.0,1.0,2.0,3.0,14.0,25.0,39.0,45.0,48.0,88.0,0
0.185022,3.0,4.0,10.0,13.8089,6.0,7.0,10.0,22.0,25.0,32.0,35.0,45.0,55.0,88.0,0
0.370045,3.0,1.0,1.0,10.1689,1.0,2.0,2.0,7.0,7.0,8.0,31.0,42.0,53.0,90.0,0
1.11025,3.0,1.0,7.0,10.4038,9.0,11.0,13.0,20.0,23.0,29.0,39.0,45.0,49.0,88.0,0
1.82002,3.0,1.0,13.0,11.3812,3.0,5.0,9.0,15.0,26.0,32.0,34.0,43.0,56.0,88.0,0
1.91264,2.0,2.0,1.0,10.1177,9.0,11.0,13.0,20.0,23.0,29.0,39.0,45.0,49.0,88.0,0
2.22148,2.0,3.0,1.0,10.2283,9.0,11.0,13.0,20.0,23.0,29.0,39.0,45.0,49.0,88.0,0
1.9744,2.0,1.0,2.0,10.2036,5.0,7.0,12.0,20.0,25.0,32.0,35.0,45.0,54.0,88.0,0
2.90155,6.0,1.0,684.0,12.0951,3.0,3.0,4.0,11.0,22.0,31.0,35.0,43.0,57.0,88.0,0
15.6503,5.0,1.0,1.0,10.0751,5.0,7.0,12.0,20.0,25.0,32.0,35.0,45.0,54.0,88.0,0
32.628,7.0,13.0,10.0,0.0,5.0,5.0,5.0,6.0,7.0,10.0,23.0,42.0,52.0,94.0,0
34.2557,6.0,5.0,27.0,10.452,10.0,11.0,14.0,20.0,26.0,29.0,40.0,45.0,50.0,88.0,0
86.9117,8.0,167.0,862.0,12.3039,5.0,11.0,16.0,20.0,26.0,29.0,35.0,45.0,52.0,88.0,0
71.9696,10.0,57.0,155.0,0.0,5.0,5.0,5.0,6.0,7.0,10.0,23.0,42.0,52.0,94.0,0
263.742,12.0,1971.0,1666.0,24.4972,9.0,11.0,13.0,20.0,24.0,29.0,40.0,45.0,50.0,88.0,0
178.604,11.0,1.0,1159.0,0.0,5.0,5.0,5.0,6.0,7.0,10.0,23.0,42.0,52.0,94.0,0
210.01,7.0,112.0,96.0,0.0,5.0,5.0,5.0,6.0,7.0,10.0,23.0,42.0,52.0,94.0,0
263.742,12.0,1.0,5140.0,0.0,5.0,5.0,5.0,6.0,7.0,10.0,23.0,42.0,52.0,94.0,0
488.271,12.0,23.0,3814.0,13.9952,2.0,3.0,9.0,12.0,26.0,32.0,34.0,43.0,56.0,88.0,0
392.615,12.0,1.0,2162.0,10.5362,2.0,3.0,9.0,15.0,21.0,27.0,39.0,45.0,50.0,88.0,0
609.259,12.0,34.0,3060.0,12.4477,1.0,2.0,4.0,13.0,20.0,27.0,39.0,45.0,50.0,88.0,0
0.0616743,4.0,35.0,20.0,25.2503,1.0,1.0,1.0,1.0,1.0,3.0,11.0,26.0,52.0,83.0,0
0.0925113,5.0,4757.0,28.0,24.3214,1.0,1.0,1.0,1.0,6.0,9.0,28.0,39.0,57.0,71.0,0
0.0308372,1.0,1.0,1.0,10.0293,1.0,2.0,2.0,2.0,3.0,6.0,14.0,44.0,59.0,71.0,0
0.0308372,2.0,5.0,21.0,16.3839,1.0,2.0,2.0,2.0,3.0,5.0,13.0,45.0,58.0,71.0,0
0.0925113,2.0,3.0,1.0,11.5005,3.0,3.0,6.0,8.0,11.0,29.0,35.0,43.0,57.0,84.0,0
0.30837,4.0,27.0,4.0,16.8732,3.0,3.0,5.0,6.0,10.0,19.0,35.0,43.0,57.0,80.0,0
0.43172,4.0,13.0,11.0,14.1274,3.0,3.0,6.0,8.0,11.0,29.0,35.0,43.0,57.0,83.0,0
28.9188,8.0,124.0,385.0,0.0,3.0,3.0,4.0,9.0,12.0,29.0,35.0,43.0,57.0,86.0,0
63.6376,10.0,154.0,113.0,13.0034,3.0,3.0,5.0,6.0,10.0,20.0,35.0,43.0,57.0,79.0,0
50.8006,8.0,27.0,307.0,12.97,3.0,3.0,6.0,6.0,10.0,20.0,35.0,43.0,57.0,83.0,0
0.647592,5.0,446.0,22.0,15.733,1.0,1.0,3.0,3.0,3.0,11.0,12.0,17.0,52.0,87.0,0
0.0308372,2.0,1.0,2.0,12.2535,3.0,3.0,5.0,6.0,10.0,11.0,12.0,16.0,46.0,88.0,0
0.0925113,3.0,3.0,9.0,13.038,2.0,2.0,3.0,3.0,7.0,11.0,12.0,17.0,52.0,87.0,0
28.4387,12.0,399.0,4550.0,16.5713,1.0,2.0,4.0,7.0,8.0,11.0,13.0,15.0,35.0,91.0,0
0.0925113,2.0,2.0,1.0,10.8545,1.0,1.0,2.0,4.0,8.0,10.0,13.0,15.0,35.0,91.0,0
0.154185,3.0,2.0,11.0,12.335,2.0,2.0,3.0,3.0,7.0,11.0,12.0,17.0,51.0,87.0,0
0.339207,3.0,3.0,14.0,12.0043,3.0,4.0,5.0,7.0,10.0,11.0,12.0,16.0,42.0,88.0,0
1.85089,4.0,12.0,22.0,12.5875,3.0,4.0,5.0,7.0,10.0,11.0,12.0,16.0,42.0,88.0,0
240.845,12.0,1.0,2576.0,11.984,2.0,3.0,4.0,8.0,8.0,11.0,11.0,15.0,37.0,91.0,0
390.165,12.0,43.0,5050.0,15.9477,2.0,3.0,7.0,8.0,8.0,11.0,11.0,16.0,39.0,91.0,0
564.251,12.0,3.0,2286.0,11.4343,1.0,4.0,6.0,7.0,10.0,11.0,12.0,16.0,40.0,89.0,0
0.123348,3.0,6.0,2.0,12.1994,1.0,1.0,1.0,1.0,1.0,3.0,7.0,24.0,43.0,94.0,0
0.0308372,2.0,1.0,1.0,10.0941,2.0,2.0,2.0,2.0,2.0,2.0,5.0,18.0,43.0,84.0,0
3.92372,12.0,23.0,2090.0,15.7047,2.0,2.0,2.0,2.0,2.0,2.0,5.0,18.0,43.0,84.0,0
0.277533,5.0,1149.0,21.0,22.5793,2.0,3.0,4.0,4.0,16.0,22.0,25.0,32.0,45.0,76.0,0
0.123348,8.0,33.0,24.0,14.9806,8.0,9.0,9.0,13.0,18.0,20.0,27.0,32.0,38.0,75.0,0
14.4078,12.0,243.0,4940.0,17.2096,2.0,4.0,6.0,14.0,15.0,21.0,26.0,30.0,38.0,77.0,0
0.0308372,1.0,1.0,1.0,10.1338,2.0,2.0,2.0,3.0,4.0,6.0,20.0,29.0,46.0,84.0,0
0.246696,6.0,4.0,1.0,10.2431,2.0,2.0,2.0,3.0,4.0,6.0,20.0,29.0,46.0,84.0,0
0.0616743,4.0,1.0,12.0,18.7156,3.0,5.0,6.0,14.0,15.0,21.0,26.0,31.0,38.0,77.0,0
0.123348,6.0,3.0,9.0,14.5637,8.0,9.0,10.0,13.0,17.0,19.0,26.0,32.0,37.0,75.0,0
0.246696,3.0,3.0,1.0,10.3677,1.0,1.0,2.0,4.0,4.0,10.0,20.0,29.0,45.0,81.0,0
0.154185,6.0,1.0,1.0,10.2226,8.0,8.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
0.246696,2.0,1.0,4.0,10.9643,2.0,2.0,4.0,4.0,8.0,20.0,24.0,32.0,47.0,79.0,0
0.277533,2.0,1.0,5.0,11.2455,2.0,3.0,4.0,4.0,16.0,21.0,25.0,32.0,45.0,76.0,0
0.370045,4.0,2.0,1.0,10.1926,1.0,1.0,2.0,2.0,6.0,16.0,23.0,30.0,44.0,78.0,0
0.740114,2.0,1.0,7.0,10.3199,2.0,4.0,4.0,4.0,9.0,20.0,25.0,32.0,47.0,79.0,0
1.69654,4.0,9.0,1.0,10.1666,3.0,4.0,11.0,15.0,15.0,21.0,26.0,32.0,37.0,77.0,0
13.2469,12.0,3.0,602.0,13.344,8.0,9.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
29.16,12.0,1.0,668.0,10.5411,8.0,9.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
40.6058,12.0,1.0,860.0,10.2567,8.0,8.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
72.7553,12.0,1.0,2306.0,11.8332,8.0,8.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
303.376,12.0,4.0,1548.0,11.3866,1.0,5.0,9.0,11.0,18.0,22.0,27.0,32.0,39.0,76.0,0
369.115,12.0,1.0,794.0,10.4414,1.0,4.0,5.0,6.0,16.0,19.0,26.0,29.0,39.0,77.0,0
609.259,12.0,3.0,2098.0,11.617,8.0,8.0,11.0,13.0,17.0,20.0,26.0,32.0,37.0,75.0,0
641.044,12.0,1.0,1220.0,11.0484,1.0,2.0,4.0,6.0,15.0,20.0,26.0,29.0,40.0,77.0,0
694.631,12.0,3.0,3334.0,12.2145,2.0,3.0,11.0,15.0,15.0,21.0,26.0,32.0,37.0,76.0,0
0.0308372,2.0,2.0,1.0,10.2236,3.0,3.0,3.0,3.0,7.0,11.0,27.0,33.0,56.0,79.0,0
0.0308372,1.0,1.0,1.0,10.0008,3.0,3.0,3.0,3.0,7.0,10.0,27.0,33.0,58.0,79.0,0
0.185022,2.0,3.0,3.0,11.1465,1.0,1.0,1.0,1.0,5.0,6.0,8.0,36.0,60.0,77.0,0
0.0925113,5.0,2.0,1.0,10.1126,3.0,3.0,3.0,3.0,7.0,10.0,27.0,33.0,58.0,79.0,0
0.0925113,2.0,9.0,2.0,12.4968,3.0,3.0,3.0,3.0,5.0,7.0,11.0,37.0,60.0,79.0,0
0.123348,6.0,2.0,18.0,11.5966,1.0,1.0,1.0,2.0,5.0,9.0,14.0,32.0,61.0,80.0,0
2.87061,4.0,16.0,15.0,12.2336,2.0,3.0,3.0,3.0,5.0,6.0,11.0,36.0,60.0,80.0,0
2.34506,4.0,5.0,1.0,10.1905,1.0,1.0,1.0,2.0,2.0,8.0,15.0,31.0,61.0,83.0,0
117.49,12.0,1242.0,4362.0,20.256,2.0,3.0,3.0,3.0,5.0,7.0,11.0,36.0,60.0,79.0,0
0.493396,6.0,842.0,14.0,22.7834,4.0,5.0,9.0,17.0,22.0,26.0,27.0,30.0,46.0,88.0,0
0.123348,5.0,709.0,15.0,25.3144,2.0,6.0,7.0,11.0,18.0,27.0,28.0,32.0,50.0,87.0,0
0.0925113,7.0,8.0,100.0,12.5611,3.0,5.0,8.0,13.0,21.0,26.0,28.0,33.0,50.0,87.0,0
0.185022,2.0,13.0,3.0,11.014,3.0,3.0,7.0,10.0,15.0,25.0,28.0,32.0,50.0,87.0,0
0.0308372,1.0,1.0,7.0,10.1524,3.0,7.0,10.0,15.0,22.0,26.0,27.0,31.0,49.0,95.0,0
0.0616743,2.0,2.0,1.0,10.8565,1.0,1.0,1.0,1.0,3.0,5.0,15.0,37.0,59.0,84.0,0
0.0925113,2.0,1.0,1.0,10.0442,1.0,1.0,1.0,1.0,2.0,7.0,27.0,34.0,60.0,88.0,0
0.185022,3.0,5.0,6.0,15.4496,3.0,6.0,8.0,16.0,21.0,25.0,27.0,33.0,48.0,95.0,0
0.30837,4.0,10.0,15.0,18.8013,2.0,3.0,6.0,10.0,15.0,24.0,28.0,32.0,50.0,87.0,0
0.30837,5.0,3.0,1.0,10.1761,1.0,2.0,2.0,5.0,10.0,19.0,28.0,33.0,52.0,87.0,0
0.43172,4.0,62.0,15.0,17.5049,4.0,7.0,11.0,13.0,24.0,26.0,27.0,30.0,49.0,89.0,0
0.215859,4.0,6.0,5.0,19.4161,2.0,4.0,9.0,16.0,21.0,26.0,27.0,32.0,48.0,88.0,0
0.246696,5.0,1.0,1.0,10.002,1.0,2.0,4.0,6.0,10.0,22.0,28.0,33.0,51.0,87.0,0
0.277533,2.0,1.0,2.0,10.6935,4.0,5.0,10.0,16.0,22.0,26.0,27.0,30.0,47.0,88.0,0
0.277533,8.0,1.0,10.0,10.5397,2.0,5.0,10.0,15.0,21.0,26.0,27.0,32.0,48.0,88.0,0
4.94917,12.0,9.0,2490.0,12.4805,3.0,6.0,7.0,12.0,21.0,26.0,28.0,33.0,50.0,87.0,0
0.339207,3.0,4.0,12.0,13.6282,3.0,3.0,8.0,11.0,16.0,24.0,26.0,32.0,47.0,96.0,0
0.740114,4.0,19.0,12.0,14.6899,4.0,7.0,11.0,16.0,22.0,26.0,27.0,30.0,49.0,94.0,0
2.06704,3.0,5.0,24.0,11.1029,3.0,6.0,8.0,16.0,21.0,25.0,27.0,33.0,49.0,95.0,0
1.35706,8.0,23.0,50.0,13.2145,4.0,7.0,11.0,16.0,22.0,26.0,27.0,30.0,49.0,94.0,0
1.54221,12.0,2.0,1834.0,10.8702,5.0,5.0,10.0,16.0,24.0,26.0,27.0,30.0,47.0,89.0,0
1.94352,9.0,1.0,154.0,11.5856,3.0,6.0,8.0,16.0,21.0,25.0,27.0,33.0,48.0,95.0,0
25.5866,12.0,80.0,2700.0,14.3679,3.0,5.0,8.0,12.0,21.0,26.0,28.0,33.0,50.0,87.0,0
92.4758,11.0,1.0,112.0,10.1347,4.0,5.0,10.0,16.0,22.0,26.0,27.0,30.0,47.0,88.0,0
0.0616743,4.0,10.0,2.0,16.2094,1.0,1.0,1.0,1.0,4.0,5.0,9.0,35.0,54.0,86.0,0
0.215859,4.0,61.0,8.0,19.0796,2.0,4.0,5.0,8.0,13.0,22.0,26.0,33.0,48.0,96.0,0
0.123348,3.0,26.0,4.0,15.643,2.0,4.0,5.0,8.0,13.0,22.0,26.0,33.0,48.0,96.0,0
0.370045,5.0,51.0,10.0,14.026,3.0,5.0,5.0,11.0,16.0,24.0,26.0,32.0,47.0,96.0,0
0.863483,6.0,1.0,1.0,10.009,3.0,5.0,5.0,11.0,16.0,23.0,26.0,32.0,47.0,96.0,0
0.215859,4.0,4.0,7.0,12.6374,3.0,3.0,3.0,4.0,6.0,9.0,10.0,29.0,54.0,85.0,0
0.0308372,2.0,1.0,1.0,12.2746,3.0,3.0,4.0,5.0,5.0,8.0,14.0,25.0,62.0,83.0,0
0.123348,3.0,12.0,2.0,12.285,3.0,3.0,3.0,4.0,6.0,9.0,10.0,29.0,54.0,85.0,0
0.0616743,2.0,1.0,1.0,10.5358,1.0,1.0,3.0,6.0,11.0,14.0,20.0,35.0,44.0,88.0,0
0.0616743,3.0,1.0,5.0,12.4714,1.0,2.0,3.0,4.0,5.0,11.0,16.0,25.0,62.0,84.0,0
0.0925113,2.0,1.0,1.0,10.0261,1.0,1.0,1.0,6.0,8.0,9.0,12.0,24.0,61.0,85.0,0
0.0925113,3.0,1.0,5.0,12.8826,2.0,4.0,4.0,4.0,5.0,9.0,14.0,25.0,62.0,83.0,0
0.215859,2.0,4.0,1.0,10.1847,2.0,3.0,3.0,5.0,8.0,8.0,13.0,25.0,62.0,83.0,0
0.154185,2.0,1.0,1.0,10.2309,3.0,3.0,6.0,8.0,10.0,16.0,18.0,35.0,44.0,89.0,0
0.30837,3.0,14.0,3.0,12.3905,3.0,3.0,5.0,8.0,10.0,16.0,18.0,35.0,44.0,88.0,0
452.572,12.0,2.0,2062.0,11.2137,1.0,3.0,3.0,3.0,4.0,11.0,23.0,26.0,52.0,86.0,0
486.53,12.0,22.0,3986.0,13.1125,1.0,1.0,1.0,4.0,9.0,13.0,20.0,28.0,45.0,86.0,0
452.572,12.0,1.0,1720.0,0.0,3.0,3.0,3.0,4.0,6.0,9.0,10.0,30.0,54.0,85.0,0
762.82,12.0,1.0,2106.0,11.1454,2.0,3.0,3.0,4.0,5.0,13.0,21.0,26.0,50.0,87.0,0
1192.29,12.0,1.0,1050.0,10.4162,2.0,3.0,3.0,4.0,5.0,13.0,21.0,26.0,50.0,87.0,0
0.986861,6.0,1961.0,26.0,23.4904,6.0,7.0,8.0,9.0,10.0,10.0,16.0,33.0,51.0,86.0,0
0.0308372,1.0,1.0,1.0,10.0682,3.0,3.0,3.0,3.0,7.0,12.0,24.0,32.0,47.0,92.0,0
0.0925113,3.0,3.0,1.0,11.103,3.0,3.0,3.0,3.0,8.0,13.0,21.0,32.0,46.0,92.0,0
0.0308372,3.0,1.0,1.0,10.8766,3.0,5.0,7.0,9.0,10.0,16.0,17.0,35.0,44.0,91.0,0
0.524235,5.0,1778.0,9.0,21.0596,1.0,1.0,1.0,4.0,9.0,11.0,16.0,32.0,52.0,88.0,0
0.0616743,3.0,3.0,5.0,17.463,7.0,7.0,8.0,9.0,10.0,10.0,15.0,33.0,51.0,86.0,0
0.400882,3.0,4.0,7.0,14.392,6.0,7.0,8.0,9.0,10.0,10.0,16.0,33.0,51.0,84.0,0
0.43172,3.0,2.0,1.0,10.1953,4.0,4.0,7.0,8.0,10.0,15.0,17.0,35.0,44.0,92.0,0
0.185022,2.0,2.0,1.0,10.2993,3.0,4.0,6.0,8.0,11.0,15.0,17.0,35.0,44.0,92.0,0
0.154185,2.0,2.0,1.0,11.2388,1.0,1.0,1.0,1.0,4.0,7.0,23.0,29.0,49.0,91.0,0
0.215859,4.0,1.0,1.0,10.0743,4.0,4.0,6.0,8.0,11.0,15.0,17.0,35.0,44.0,92.0,0
0.709273,3.0,6.0,1.0,10.5119,3.0,3.0,3.0,3.0,5.0,12.0,25.0,32.0,47.0,92.0,0
0.400882,3.0,1.0,1.0,10.069,1.0,1.0,4.0,5.0,11.0,14.0,18.0,32.0,45.0,91.0,0
2.31417,2.0,1.0,1.0,10.0032,7.0,7.0,8.0,9.0,10.0,10.0,15.0,33.0,51.0,86.0,0
2.93248,2.0,1.0,1.0,10.0279,7.0,7.0,8.0,9.0,10.0,10.0,15.0,33.0,51.0,86.0,0
37.4034,10.0,1.0,219.0,0.0,3.0,4.0,7.0,8.0,10.0,16.0,17.0,35.0,44.0,89.0,0
57.3122,11.0,6.0,972.0,11.908,7.0,7.0,8.0,10.0,10.0,10.0,16.0,33.0,51.0,86.0,0
161.608,12.0,14.0,1912.0,12.2654,5.0,8.0,8.0,10.0,10.0,10.0,16.0,33.0,51.0,87.0,0
329.448,12.0,3.0,4166.0,14.1755,1.0,2.0,8.0,9.0,10.0,11.0,16.0,34.0,50.0,87.0,0
0.0308372,3.0,178.0,9.0,15.8327,2.0,4.0,4.0,4.0,8.0,11.0,14.0,31.0,51.0,81.0,0
4.85579,8.0,15819.0,331.0,28.5658,1.0,1.0,1.0,4.0,5.0,8.0,20.0,27.0,55.0,79.0,0
0.0308372,3.0,1.0,1.0,10.4782,1.0,1.0,1.0,2.0,2.0,7.0,20.0,28.0,55.0,79.0,0
0.0616743,2.0,1.0,1.0,11.6453,1.0,2.0,2.0,2.0,8.0,11.0,16.0,34.0,45.0,81.0,0
0.123348,3.0,3.0,1.0,10.3267,1.0,1.0,1.0,8.0,9.0,11.0,15.0,34.0,52.0,82.0,0
0.154185,2.0,1.0,2.0,10.169,2.0,2.0,4.0,4.0,8.0,11.0,14.0,31.0,51.0,81.0,0
0.215859,2.0,1.0,3.0,10.1284,2.0,2.0,2.0,5.0,7.0,10.0,16.0,28.0,53.0,79.0,0
0.555074,3.0,5.0,9.0,12.9186,2.0,3.0,4.0,6.0,7.0,11.0,14.0,31.0,52.0,81.0,0
0.246696,3.0,20.0,4.0,13.8038,2.0,3.0,4.0,6.0,8.0,10.0,14.0,30.0,52.0,81.0,0
0.555074,2.0,2.0,16.0,10.1601,2.0,2.0,2.0,5.0,7.0,10.0,16.0,28.0,53.0,79.0,0
0.154185,3.0,66.0,12.0,15.13,1.0,2.0,3.0,6.0,11.0,13.0,17.0,31.0,44.0,69.0,0
0.154185,4.0,310.0,14.0,17.7367,1.0,2.0,2.0,3.0,6.0,12.0,17.0,36.0,44.0,81.0,0
0.0308372,2.0,2.0,11.0,12.6383,2.0,2.0,2.0,4.0,6.0,11.0,20.0,28.0,53.0,73.0,0
0.30837,4.0,89.0,11.0,15.3809,1.0,1.0,1.0,4.0,5.0,10.0,20.0,29.0,51.0,74.0,0
0.185022,2.0,1.0,1.0,10.0766,2.0,2.0,2.0,5.0,9.0,15.0,17.0,30.0,44.0,70.0,0
0.215859,4.0,2.0,11.0,15.547,1.0,2.0,2.0,4.0,7.0,12.0,20.0,27.0,53.0,73.0,0
0.462558,5.0,10.0,5.0,11.9686,2.0,2.0,2.0,3.0,6.0,10.0,17.0,30.0,50.0,78.0,0
0.524235,5.0,14.0,9.0,12.2811,1.0,1.0,2.0,5.0,8.0,15.0,19.0,26.0,51.0,72.0,0
0.524235,4.0,3.0,13.0,13.7846,1.0,1.0,1.0,4.0,5.0,9.0,20.0,29.0,52.0,77.0,0
0.555074,4.0,1.0,11.0,12.041,2.0,2.0,2.0,3.0,6.0,11.0,20.0,28.0,53.0,73.0,0
0.616752,4.0,1.0,12.0,11.8451,1.0,2.0,3.0,4.0,8.0,13.0,19.0,28.0,52.0,73.0,0
0.894326,5.0,1.0,6.0,10.7505,2.0,2.0,2.0,6.0,9.0,15.0,17.0,31.0,44.0,70.0,0
0.956015,4.0,2.0,1.0,10.1686,2.0,2.0,2.0,4.0,5.0,11.0,18.0,30.0,51.0,78.0,0
0.123348,4.0,14.0,2.0,15.4737,3.0,4.0,9.0,10.0,12.0,14.0,14.0,25.0,36.0,55.0,0
0.0308372,3.0,18.0,6.0,13.4015,4.0,5.0,7.0,10.0,12.0,13.0,15.0,27.0,36.0,56.0,0
0.185022,3.0,9.0,4.0,12.5673,3.0,4.0,5.0,7.0,8.0,12.0,15.0,32.0,45.0,65.0,0
0.277533,3.0,7.0,4.0,11.887,3.0,4.0,4.0,7.0,8.0,11.0,15.0,32.0,46.0,65.0,0
0.0616743,4.0,3.0,6.0,13.8448,4.0,5.0,7.0,10.0,12.0,13.0,15.0,27.0,36.0,56.0,0
0.0925113,3.0,1.0,1.0,10.4029,1.0,4.0,6.0,7.0,10.0,12.0,15.0,33.0,45.0,67.0,0
0.154185,3.0,1.0,1.0,10.0398,1.0,3.0,5.0,7.0,10.0,13.0,16.0,33.0,45.0,68.0,0
0.185022,4.0,2.0,5.0,14.2847,4.0,5.0,6.0,10.0,12.0,13.0,15.0,27.0,36.0,56.0,0
